1828.2,1451.1,53.222,0.99893
1826.4,1449.8,53.255,0.99892
1824.7,1448.5,53.288,0.9989
1822.9,1447.2,53.321,0.99889
1821.2,1445.9,53.353,0.99888
1819.4,1444.5,53.386,0.99887
1817.6,1443.2,53.419,0.99886
1815.9,1441.9,53.452,0.99885
1814.1,1440.6,53.485,0.99884
1812.4,1439.3,53.518,0.99883
1810.6,1438,53.551,0.99882
1808.9,1436.7,53.584,0.99881
1807.1,1435.3,53.616,0.99879
1805.4,1434,53.649,0.99878
1803.6,1432.7,53.682,0.99877
1801.9,1431.4,53.715,0.99876
1800.1,1430.1,53.748,0.99875
1798.4,1428.8,53.781,0.99874
1796.6,1427.5,53.814,0.99873
1794.8,1426.1,53.847,0.99872
1793.1,1424.8,53.879,0.99871
1791.3,1423.5,53.912,0.9987
1789.6,1422.2,53.945,0.99868
1787.8,1420.9,53.978,0.99867
1786.1,1419.6,54.011,0.99866
1784.3,1418.2,54.044,0.99865
1782.6,1416.9,54.077,0.99864
1780.8,1415.6,54.11,0.99863
1779.1,1414.3,54.142,0.99862
1777.3,1413,54.175,0.99861
1775.6,1411.7,54.208,0.9986
1773.8,1410.4,54.241,0.99859
1772.1,1409,54.274,0.99858
1770.3,1407.7,54.307,0.99856
1768.5,1406.4,54.34,0.99855
1766.8,1405.1,54.373,0.99854
1765,1403.8,54.405,0.99853
1763.3,1402.5,54.438,0.99852
1761.5,1401.2,54.471,0.99851
1759.8,1399.8,54.504,0.9985
1758,1398.5,54.537,0.99849
1756.3,1397.2,54.57,0.99848
1754.5,1395.9,54.603,0.99847
1752.8,1394.6,54.636,0.99845
1751,1393.3,54.668,0.99844
1749.3,1391.9,54.701,0.99843
1747.5,1390.6,54.734,0.99842
1745.8,1389.3,54.767,0.99841
1744,1388,54.8,0.9984
1742.2,1386.7,54.833,0.99839
1740.5,1385.4,54.866,0.99838
1738.7,1384.1,54.899,0.99837
1737,1382.7,54.932,0.99836
1735.2,1381.4,54.964,0.99835
1733.5,1380.1,54.997,0.99833
1731.7,1378.8,55.03,0.99832
1730,1377.5,55.063,0.99831
1728.2,1376.2,55.096,0.9983
1726.5,1374.8,55.129,0.99829
1724.7,1373.5,55.162,0.99828
1723,1372.2,55.195,0.99827
1721.2,1370.9,55.227,0.99826
1719.5,1369.6,55.26,0.99825
1717.7,1368.3,55.293,0.99824
1715.9,1367,55.326,0.99822
1714.2,1365.6,55.359,0.99821
1712.4,1364.3,55.392,0.9982
1710.7,1363,55.425,0.99819
1708.9,1361.7,55.458,0.99818
1707.2,1360.4,55.49,0.99817
1705.4,1359.1,55.523,0.99816
1703.7,1357.8,55.556,0.99815
1701.9,1356.4,55.589,0.99814
1700.2,1355.1,55.622,0.99813
1698.4,1353.8,55.655,0.99812
1696.7,1352.5,55.688,0.9981
1694.9,1351.2,55.721,0.99809
1693.2,1349.9,55.753,0.99808
1691.4,1348.5,55.786,0.99807
1689.6,1347.2,55.819,0.99806
1687.9,1345.9,55.852,0.99805
1686.1,1344.6,55.885,0.99804
1684.4,1343.3,55.918,0.99803
1682.6,1342,55.951,0.99802
1680.9,1340.7,55.984,0.99801
1679.3,1339.4,56.016,0.99799
1678,1338.2,56.049,0.99798
1676.7,1337,56.082,0.99797
1675.4,1335.8,56.115,0.99796
1674.1,1334.6,56.148,0.99795
1672.8,1333.4,56.181,0.99794
1671.5,1332.2,56.214,0.99793
1670.1,1331,56.247,0.99792
1668.8,1329.8,56.279,0.99791
1667.5,1328.5,56.312,0.9979
1666.2,1327.3,56.345,0.99788
1664.9,1326.1,56.378,0.99787
1663.6,1324.9,56.411,0.99786
1662.2,1323.7,56.444,0.99785
1660.9,1322.5,56.477,0.99784
1659.6,1321.3,56.51,0.99783
1658.3,1320.1,56.542,0.99782
1657,1318.9,56.575,0.99781
1655.7,1317.7,56.608,0.9978
1654.4,1316.5,56.641,0.99779
1653,1315.3,56.674,0.99778
1651.7,1314.1,56.707,0.99776
1650.4,1312.9,56.74,0.99775
1649.1,1311.7,56.773,0.99774
1647.8,1310.5,56.805,0.99773
1646.5,1309.3,56.838,0.99772
1645.2,1308.1,56.871,0.99771
1643.8,1306.8,56.904,0.9977
1642.5,1305.6,56.937,0.99769
1641.2,1304.4,56.97,0.99768
1639.9,1303.2,57.003,0.99767
1638.6,1302,57.036,0.99765
1637.3,1300.8,57.068,0.99764
1635.9,1299.6,57.101,0.99763
1634.6,1298.4,57.134,0.99762
1633.3,1297.2,57.167,0.99761
1632,1296,57.2,0.9976
1630.7,1294.8,57.233,0.99759
1629.4,1293.6,57.266,0.99758
1628.1,1292.4,57.299,0.99757
1626.7,1291.2,57.332,0.99756
1625.4,1290,57.364,0.99755
1624.1,1288.8,57.397,0.99753
1622.8,1287.6,57.43,0.99752
1621.5,1286.4,57.463,0.99751
1620.2,1285.2,57.496,0.9975
1618.8,1283.9,57.529,0.99749
1617.5,1282.7,57.562,0.99748
1616.2,1281.5,57.595,0.99747
1614.9,1280.3,57.627,0.99746
1613.6,1279.1,57.66,0.99745
1612.3,1277.9,57.693,0.99744
1611,1276.7,57.726,0.99742
1609.6,1275.5,57.759,0.99741
1608.3,1274.3,57.792,0.9974
1607,1273.1,57.825,0.99739
1605.7,1271.9,57.858,0.99738
1604.4,1270.7,57.89,0.99737
1603.1,1269.5,57.923,0.99736
1601.8,1268.3,57.956,0.99735
1600.4,1267.1,57.989,0.99734
1599.1,1265.9,58.022,0.99733
1597.8,1264.7,58.055,0.99732
1596.5,1263.5,58.088,0.9973
1595.2,1262.2,58.121,0.99729
1593.9,1261,58.153,0.99728
1592.5,1259.8,58.186,0.99727
1591.2,1258.6,58.219,0.99726
1589.9,1257.4,58.252,0.99725
1588.6,1256.2,58.285,0.99724
1587.3,1255,58.318,0.99723
1586,1253.8,58.351,0.99722
1584.7,1252.6,58.384,0.99721
1583.3,1251.4,58.416,0.99719
1582,1250.2,58.449,0.99718
1580.7,1249,58.482,0.99717
1579.4,1247.8,58.515,0.99716
1578.1,1246.6,58.548,0.99715
1576.8,1245.4,58.581,0.99714
1575.5,1244.2,58.614,0.99713
1574.1,1243,58.647,0.99712
1572.8,1241.8,58.679,0.99711
1571.5,1240.5,58.712,0.9971
1570.2,1239.3,58.745,0.99708
1568.9,1238.1,58.778,0.99707
1567.6,1236.9,58.811,0.99706
1566.2,1235.7,58.844,0.99705
1564.9,1234.5,58.877,0.99704
1563.6,1233.3,58.91,0.99703
1562.3,1232.1,58.942,0.99702
1561,1230.9,58.975,0.99701
1559.3,1229.5,59.008,0.997
1556.4,1227.5,59.041,0.99699
1553.6,1225.6,59.074,0.99698
1550.7,1223.6,59.107,0.99696
1547.9,1221.6,59.14,0.99695
1545,1219.6,59.173,0.99694
1542.2,1217.7,59.205,0.99693
1539.3,1215.7,59.238,0.99692
1536.5,1213.7,59.271,0.99691
1533.6,1211.8,59.304,0.9969
1530.8,1209.8,59.337,0.99689
1527.9,1207.8,59.37,0.99688
1525.1,1205.8,59.403,0.99687
1522.2,1203.9,59.436,0.99685
1519.4,1201.9,59.468,0.99684
1516.5,1199.9,59.501,0.99683
1513.7,1197.9,59.534,0.99682
1510.8,1196,59.567,0.99681
1508,1194,59.6,0.9968
1505.2,1192,59.633,0.99679
1502.3,1190.1,59.666,0.99678
1499.5,1188.1,59.699,0.99677
1496.6,1186.1,59.732,0.99676
1493.8,1184.1,59.764,0.99675
1490.9,1182.2,59.797,0.99673
1488.1,1180.2,59.83,0.99672
1485.2,1178.2,59.863,0.99671
1482.4,1176.2,59.896,0.9967
1479.5,1174.3,59.929,0.99669
1476.7,1172.3,59.962,0.99668
1473.8,1170.3,59.995,0.99667
1471,1168.4,60.027,0.99666
1468.1,1166.4,60.06,0.99665
1465.3,1164.4,60.093,0.99664
1462.4,1162.4,60.126,0.99662
1459.6,1160.5,60.159,0.99661
1456.7,1158.5,60.192,0.9966
1453.9,1156.5,60.225,0.99659
1451,1154.5,60.258,0.99658
1448.2,1152.6,60.29,0.99657
1445.3,1150.6,60.323,0.99656
1442.5,1148.6,60.356,0.99655
1439.6,1146.7,60.389,0.99654
1436.8,1144.7,60.422,0.99653
1433.9,1142.7,60.455,0.99652
1431.1,1140.7,60.488,0.9965
1428.2,1138.8,60.521,0.99649
1425.4,1136.8,60.553,0.99648
1422.5,1134.8,60.586,0.99647
1419.7,1132.8,60.619,0.99646
1416.8,1130.9,60.652,0.99645
1414,1128.9,60.685,0.99644
1411.1,1126.9,60.718,0.99643
1408.3,1125,60.751,0.99642
1405.4,1123,60.784,0.99641
1402.6,1121,60.816,0.99639
1399.7,1119,60.849,0.99638
1396.9,1117.1,60.882,0.99637
1394,1115.1,60.915,0.99636
1391.2,1113.1,60.948,0.99635
1388.3,1111.2,60.981,0.99634
1385.5,1109.2,61.014,0.99633
1382.6,1107.2,61.047,0.99632
1379.8,1105.2,61.079,0.99631
1376.9,1103.3,61.112,0.9963
1374.1,1101.3,61.145,0.99628
1371.2,1099.3,61.178,0.99627
1368.4,1097.3,61.211,0.99626
1365.5,1095.4,61.244,0.99625
1362.7,1093.4,61.277,0.99624
1359.8,1091.4,61.31,0.99623
1357,1089.5,61.342,0.99622
1354.1,1087.5,61.375,0.99621
1351.3,1085.5,61.408,0.9962
1348.4,1083.5,61.441,0.99619
1345.6,1081.6,61.474,0.99618
1342.7,1079.6,61.507,0.99616
1339.9,1077.6,61.54,0.99615
1337,1075.6,61.573,0.99614
1334.2,1073.7,61.605,0.99613
1331.3,1071.7,61.638,0.99612
1328.5,1069.7,61.671,0.99611
1325.6,1067.8,61.704,0.9961
1322.8,1065.8,61.737,0.99609
1319.9,1063.8,61.77,0.99608
1317.1,1061.8,61.803,0.99607
1314.2,1059.9,61.836,0.99605
1311.4,1057.9,61.868,0.99604
1308.5,1055.9,61.901,0.99603
1305.7,1053.9,61.934,0.99602
1302.8,1052,61.967,0.99601
1300,1050,62,0.996
1299.1,1049.2,62.033,0.99598
1298.2,1048.5,62.066,0.99596
1297.4,1047.7,62.099,0.99593
1296.5,1046.9,62.132,0.99591
1295.6,1046.2,62.164,0.99589
1294.7,1045.4,62.197,0.99587
1293.9,1044.6,62.23,0.99585
1293,1043.9,62.263,0.99582
1292.1,1043.1,62.296,0.9958
1291.2,1042.3,62.329,0.99578
1290.4,1041.6,62.362,0.99576
1289.5,1040.8,62.395,0.99574
1288.6,1040,62.427,0.99572
1287.7,1039.3,62.46,0.99569
1286.8,1038.5,62.493,0.99567
1286,1037.7,62.526,0.99565
1285.1,1037,62.559,0.99563
1284.2,1036.2,62.592,0.99561
1283.3,1035.4,62.625,0.99558
1282.5,1034.7,62.658,0.99556
1281.6,1033.9,62.69,0.99554
1280.7,1033.1,62.723,0.99552
1279.8,1032.4,62.756,0.9955
1279,1031.6,62.789,0.99547
1278.1,1030.8,62.822,0.99545
1277.2,1030.1,62.855,0.99543
1276.3,1029.3,62.888,0.99541
1275.5,1028.5,62.921,0.99539
1274.6,1027.8,62.953,0.99536
1273.7,1027,62.986,0.99534
1272.8,1026.2,63.019,0.99532
1271.9,1025.5,63.052,0.9953
1271.1,1024.7,63.085,0.99528
1270.2,1023.9,63.118,0.99525
1269.3,1023.2,63.151,0.99523
1268.4,1022.4,63.184,0.99521
1267.6,1021.6,63.216,0.99519
1266.7,1020.8,63.249,0.99517
1265.8,1020.1,63.282,0.99515
1264.9,1019.3,63.315,0.99512
1264.1,1018.5,63.348,0.9951
1263.2,1017.8,63.381,0.99508
1262.3,1017,63.414,0.99506
1261.4,1016.2,63.447,0.99504
1260.5,1015.5,63.479,0.99501
1259.7,1014.7,63.512,0.99499
1258.8,1013.9,63.545,0.99497
1257.9,1013.2,63.578,0.99495
1257,1012.4,63.611,0.99493
1256.2,1011.6,63.644,0.9949
1255.3,1010.9,63.677,0.99488
1254.4,1010.1,63.71,0.99486
1253.5,1009.3,63.742,0.99484
1252.7,1008.6,63.775,0.99482
1251.8,1007.8,63.808,0.99479
1250.9,1007,63.841,0.99477
1250,1006.3,63.874,0.99475
1249.2,1005.5,63.907,0.99473
1248.3,1004.7,63.94,0.99471
1247.4,1004,63.973,0.99468
1246.5,1003.2,64.005,0.99466
1245.6,1002.4,64.038,0.99464
1244.8,1001.7,64.071,0.99462
1243.9,1000.9,64.104,0.9946
1243,1000.1,64.137,0.99458
1242.1,999.37,64.17,0.99455
1241.3,998.6,64.203,0.99453
1240.4,997.84,64.236,0.99451
1239.5,997.07,64.268,0.99449
1238.6,996.3,64.301,0.99447
1237.8,995.53,64.334,0.99444
1236.9,994.77,64.367,0.99442
1236,994,64.4,0.9944
1235.1,993.23,64.433,0.99438
1234.2,992.47,64.466,0.99436
1233.4,991.7,64.499,0.99433
1232.5,990.93,64.532,0.99431
1231.6,990.16,64.564,0.99429
1230.7,989.4,64.597,0.99427
1229.9,988.63,64.63,0.99425
1229,987.86,64.663,0.99422
1228.1,987.1,64.696,0.9942
1227.2,986.33,64.729,0.99418
1226.4,985.56,64.762,0.99416
1225.5,984.79,64.795,0.99414
1224.6,984.03,64.827,0.99412
1223.7,983.26,64.86,0.99409
1222.8,982.49,64.893,0.99407
1222,981.73,64.926,0.99405
1221.1,980.96,64.959,0.99403
1220.2,980.19,64.992,0.99401
1219.4,979.42,65.025,0.99398
1218.7,978.66,65.058,0.99394
1217.9,977.89,65.09,0.99391
1217.1,977.12,65.123,0.99388
1216.4,976.36,65.156,0.99384
1215.6,975.59,65.189,0.99381
1214.8,974.82,65.222,0.99378
1214.1,974.05,65.255,0.99375
1213.3,973.29,65.288,0.99371
1212.5,972.52,65.321,0.99368
1211.8,971.75,65.353,0.99365
1211,970.99,65.386,0.99361
1210.2,970.22,65.419,0.99358
1209.5,969.45,65.452,0.99355
1208.7,968.68,65.485,0.99352
1207.9,967.92,65.518,0.99348
1207.2,967.15,65.551,0.99345
1206.4,966.38,65.584,0.99342
1205.6,965.62,65.616,0.99338
1204.8,964.85,65.649,0.99335
1204.1,964.08,65.682,0.99332
1203.3,963.32,65.715,0.99328
1202.5,962.55,65.748,0.99325
1201.8,961.78,65.781,0.99322
1201,961.01,65.814,0.99319
1200.2,960.25,65.847,0.99315
1199.5,959.48,65.879,0.99312
1198.7,958.71,65.912,0.99309
1197.9,957.95,65.945,0.99305
1197.2,957.18,65.978,0.99302
1196.4,956.41,66.011,0.99299
1195.6,955.64,66.044,0.99296
1194.9,954.88,66.077,0.99292
1194.1,954.11,66.11,0.99289
1193.3,953.34,66.142,0.99286
1192.6,952.58,66.175,0.99282
1191.8,951.81,66.208,0.99279
1191,951.04,66.241,0.99276
1190.3,950.27,66.274,0.99273
1189.5,949.51,66.307,0.99269
1188.7,948.74,66.34,0.99266
1188,947.97,66.373,0.99263
1187.2,947.21,66.405,0.99259
1186.4,946.44,66.438,0.99256
1185.7,945.67,66.471,0.99253
1184.9,944.9,66.504,0.9925
1184.1,944.14,66.537,0.99246
1183.4,943.37,66.57,0.99243
1182.6,942.6,66.603,0.9924
1181.8,941.84,66.636,0.99236
1181.1,941.07,66.668,0.99233
1180.3,940.3,66.701,0.9923
1179.5,939.53,66.734,0.99227
1178.8,938.77,66.767,0.99223
1178,938,66.8,0.9922
1177.2,937.23,66.833,0.99217
1176.5,936.47,66.866,0.99213
1175.7,935.7,66.899,0.9921
1174.9,934.93,66.932,0.99207
1174.2,934.16,66.964,0.99204
1173.4,933.4,66.997,0.992
1172.6,932.63,67.03,0.99197
1171.9,931.86,67.063,0.99194
1171.1,931.1,67.096,0.9919
1170.3,930.33,67.129,0.99187
1169.6,929.56,67.162,0.99184
1168.8,928.79,67.195,0.99181
1168,928.03,67.227,0.99177
1167.3,927.26,67.26,0.99174
1166.5,926.49,67.293,0.99171
1165.7,925.73,67.326,0.99167
1165,924.96,67.359,0.99164
1164.2,924.19,67.392,0.99161
1163.4,923.42,67.425,0.99158
1162.7,922.66,67.458,0.99154
1161.9,921.89,67.49,0.99151
1161.1,921.12,67.523,0.99148
1160.4,920.36,67.556,0.99144
1159.6,919.59,67.589,0.99141
1158.8,918.82,67.622,0.99138
1158.1,918.05,67.655,0.99135
1157.3,917.29,67.688,0.99131
1156.5,916.52,67.721,0.99128
1155.8,915.75,67.753,0.99125
1155,914.99,67.786,0.99121
1154.2,914.22,67.819,0.99118
1153.5,913.45,67.852,0.99115
1152.7,912.68,67.885,0.99112
1151.9,911.92,67.918,0.99108
1151.2,911.15,67.951,0.99105
1150.4,910.38,67.984,0.99102
1149.6,909.62,68.016,0.99098
1148.8,908.85,68.049,0.99095
1148.1,908.08,68.082,0.99092
1147.3,907.32,68.115,0.99088
1146.5,906.55,68.148,0.99085
1145.8,905.78,68.181,0.99082
1145,905.01,68.214,0.99079
1144.2,904.25,68.247,0.99075
1143.5,903.48,68.279,0.99072
1142.7,902.71,68.312,0.99069
1141.9,901.95,68.345,0.99065
1141.2,901.18,68.378,0.99062
1140.4,900.41,68.411,0.99059
1139.6,899.64,68.444,0.99056
1138.9,898.88,68.477,0.99052
1138.1,898.11,68.51,0.99049
1137.3,897.34,68.542,0.99046
1136.6,896.58,68.575,0.99042
1135.8,895.81,68.608,0.99039
1135,895.04,68.641,0.99036
1134.3,894.27,68.674,0.99033
1133.5,893.51,68.707,0.99029
1132.7,892.74,68.74,0.99026
1132,891.97,68.773,0.99023
1131.2,891.21,68.805,0.99019
1130.4,890.44,68.838,0.99016
1129.7,889.67,68.871,0.99013
1128.9,888.9,68.904,0.9901
1128.1,888.14,68.937,0.99006
1127.4,887.37,68.97,0.99003
1126.6,886.6,69.003,0.99
1125.8,885.84,69.036,0.98996
1125.1,885.07,69.068,0.98993
1124.3,884.3,69.101,0.9899
1123.5,883.53,69.134,0.98987
1122.8,882.77,69.167,0.98983
1122,882,69.2,0.9898
1121.2,881.23,69.233,0.98977
1120.5,880.47,69.266,0.98973
1119.7,879.7,69.299,0.9897
1118.9,878.93,69.332,0.98967
1118.2,878.16,69.364,0.98964
1117.4,877.4,69.397,0.9896
1116.6,876.63,69.43,0.98957
1115.9,875.86,69.463,0.98954
1115.1,875.1,69.496,0.9895
1114.3,874.33,69.529,0.98947
1113.6,873.56,69.562,0.98944
1112.8,872.79,69.595,0.98941
1112,872.03,69.627,0.98937
1111.3,871.26,69.66,0.98934
1110.5,870.49,69.693,0.98931
1109.7,869.73,69.726,0.98927
1109,868.96,69.759,0.98924
1108.2,868.19,69.792,0.98921
1107.4,867.42,69.825,0.98918
1106.7,866.66,69.858,0.98914
1105.9,865.89,69.89,0.98911
1105.1,865.12,69.923,0.98908
1104.4,864.36,69.956,0.98904
1103.6,863.59,69.989,0.98901
1102.8,862.82,70.022,0.98898
1102.1,862.05,70.055,0.98895
1101.3,861.29,70.088,0.98891
1100.5,860.52,70.121,0.98888
1099.8,859.75,70.153,0.98885
1099,858.99,70.186,0.98881
1098.2,858.22,70.219,0.98878
1097.5,857.45,70.252,0.98875
1096.7,856.68,70.285,0.98872
1095.9,855.92,70.318,0.98868
1095.2,855.15,70.351,0.98865
1094.4,854.38,70.384,0.98862
1093.6,853.62,70.416,0.98858
1092.8,852.85,70.449,0.98855
1092.1,852.08,70.482,0.98852
1091.3,851.32,70.515,0.98848
1090.5,850.55,70.548,0.98845
1089.8,849.78,70.581,0.98842
1089,849.01,70.614,0.98839
1088.2,848.25,70.647,0.98835
1087.5,847.48,70.679,0.98832
1086.7,846.71,70.712,0.98829
1085.9,845.95,70.745,0.98825
1085.2,845.18,70.778,0.98822
1084.4,844.41,70.811,0.98819
1083.6,843.64,70.844,0.98816
1082.9,842.88,70.877,0.98812
1082.1,842.11,70.91,0.98809
1081.3,841.34,70.942,0.98806
1080.6,840.58,70.975,0.98802
1079.5,839.64,71.011,0.98799
1077.5,838.22,71.055,0.98796
1075.6,836.79,71.099,0.98793
1073.6,835.37,71.142,0.98789
1071.6,833.95,71.186,0.98786
1069.6,832.52,71.23,0.98783
1067.7,831.1,71.274,0.98779
1065.7,829.67,71.318,0.98776
1063.7,828.25,71.362,0.98773
1061.8,826.82,71.405,0.9877
1059.8,825.4,71.449,0.98766
1057.8,823.97,71.493,0.98763
1055.8,822.55,71.537,0.9876
1053.9,821.12,71.581,0.98756
1051.9,819.7,71.625,0.98753
1049.9,818.27,71.668,0.9875
1047.9,816.85,71.712,0.98747
1046,815.42,71.756,0.98743
1044,814,71.8,0.9874
1042,812.58,71.844,0.98737
1040.1,811.15,71.888,0.98733
1038.1,809.73,71.932,0.9873
1036.1,808.3,71.975,0.98727
1034.1,806.88,72.019,0.98724
1032.2,805.45,72.063,0.9872
1030.2,804.03,72.107,0.98717
1028.2,802.6,72.151,0.98714
1026.2,801.18,72.195,0.9871
1024.3,799.75,72.238,0.98707
1022.3,798.33,72.282,0.98704
1020.3,796.9,72.326,0.98701
1018.4,795.48,72.37,0.98697
1016.4,794.05,72.414,0.98694
1014.4,792.63,72.458,0.98691
1012.4,791.21,72.501,0.98687
1010.5,789.78,72.545,0.98684
1008.5,788.36,72.589,0.98681
1006.5,786.93,72.633,0.98678
1004.5,785.51,72.677,0.98674
1002.6,784.08,72.721,0.98671
1000.6,782.66,72.764,0.98668
998.63,781.23,72.808,0.98664
996.66,779.81,72.852,0.98661
994.68,778.38,72.896,0.98658
992.71,776.96,72.94,0.98655
990.74,775.53,72.984,0.98651
988.77,774.11,73.027,0.98648
986.79,772.68,73.071,0.98645
984.82,771.26,73.115,0.98641
982.85,769.84,73.159,0.98638
980.88,768.41,73.203,0.98635
978.9,766.99,73.247,0.98632
976.93,765.56,73.29,0.98628
974.96,764.14,73.334,0.98625
972.99,762.71,73.378,0.98622
971.01,761.29,73.422,0.98618
969.04,759.86,73.466,0.98615
967.07,758.44,73.51,0.98612
965.1,757.01,73.553,0.98608
963.12,755.59,73.597,0.98605
961.15,754.16,73.641,0.98602
959.18,752.74,73.685,0.98599
957.21,751.32,73.729,0.98595
955.23,749.89,73.773,0.98592
953.26,748.47,73.816,0.98589
951.29,747.04,73.86,0.98585
949.32,745.62,73.904,0.98582
947.34,744.19,73.948,0.98579
945.37,742.77,73.992,0.98576
943.4,741.34,74.036,0.98572
941.42,739.92,74.079,0.98569
939.45,738.49,74.123,0.98566
937.48,737.07,74.167,0.98562
935.51,735.64,74.211,0.98559
933.53,734.22,74.255,0.98556
931.56,732.79,74.299,0.98553
929.59,731.37,74.342,0.98549
927.62,729.95,74.386,0.98546
925.64,728.52,74.43,0.98543
923.67,727.1,74.474,0.98539
921.7,725.67,74.518,0.98536
919.73,724.25,74.562,0.98533
917.75,722.82,74.605,0.9853
915.78,721.4,74.649,0.98526
913.81,719.97,74.693,0.98523
911.84,718.55,74.737,0.9852
909.86,717.12,74.781,0.98516
907.89,715.7,74.825,0.98513
905.92,714.27,74.868,0.9851
903.95,712.85,74.912,0.98507
901.97,711.42,74.956,0.98503
900,710,75,0.985
899.34,709.34,75.033,0.98498
898.68,708.68,75.066,0.98496
898.03,708.03,75.099,0.98493
897.37,707.37,75.132,0.98491
896.71,706.71,75.164,0.98489
896.05,706.05,75.197,0.98487
895.4,705.4,75.23,0.98485
894.74,704.74,75.263,0.98482
894.08,704.08,75.296,0.9848
893.42,703.42,75.329,0.98478
892.77,702.77,75.362,0.98476
892.11,702.11,75.395,0.98474
891.45,701.45,75.427,0.98472
890.79,700.79,75.46,0.98469
890.14,700.14,75.493,0.98467
889.48,699.48,75.526,0.98465
888.82,698.82,75.559,0.98463
888.16,698.16,75.592,0.98461
887.51,697.51,75.625,0.98458
886.85,696.85,75.658,0.98456
886.19,696.19,75.69,0.98454
885.53,695.53,75.723,0.98452
884.88,694.88,75.756,0.9845
884.22,694.22,75.789,0.98447
883.56,693.56,75.822,0.98445
882.9,692.9,75.855,0.98443
882.25,692.25,75.888,0.98441
881.59,691.59,75.921,0.98439
880.93,690.93,75.953,0.98436
880.27,690.27,75.986,0.98434
879.62,689.62,76.019,0.98432
878.96,688.96,76.052,0.9843
878.3,688.3,76.085,0.98428
877.64,687.64,76.118,0.98425
876.99,686.99,76.151,0.98423
876.33,686.33,76.184,0.98421
875.67,685.67,76.216,0.98419
875.01,685.01,76.249,0.98417
874.36,684.36,76.282,0.98415
873.7,683.7,76.315,0.98412
873.04,683.04,76.348,0.9841
